date,vintage_date,variable,source,frequency,forecast_horizon,value
31/03/2017,31/12/2025,cpisa,ons,Q,-35,102.2332085
30/06/2017,31/12/2025,cpisa,ons,Q,-34,103.0902223
30/09/2017,31/12/2025,cpisa,ons,Q,-33,103.670459
31/12/2017,31/12/2025,cpisa,ons,Q,-32,104.4548577
31/03/2018,31/12/2025,cpisa,ons,Q,-31,104.9974022
30/06/2018,31/12/2025,cpisa,ons,Q,-30,105.599128
30/09/2018,31/12/2025,cpisa,ons,Q,-29,106.2662017
31/12/2018,31/12/2025,cpisa,ons,Q,-28,106.8246257
31/03/2019,31/12/2025,cpisa,ons,Q,-27,106.9637876
30/06/2019,31/12/2025,cpisa,ons,Q,-26,107.77701
30/09/2019,31/12/2025,cpisa,ons,Q,-25,108.2033079
31/12/2019,31/12/2025,cpisa,ons,Q,-24,108.3222825
31/03/2020,31/12/2025,cpisa,ons,Q,-23,108.7675587
30/06/2020,31/12/2025,cpisa,ons,Q,-22,108.4416286
30/09/2020,31/12/2025,cpisa,ons,Q,-21,108.8309565
31/12/2020,31/12/2025,cpisa,ons,Q,-20,108.8872295
31/03/2021,31/12/2025,cpisa,ons,Q,-19,109.4987538
30/06/2021,31/12/2025,cpisa,ons,Q,-18,110.6154521
30/09/2021,31/12/2025,cpisa,ons,Q,-17,111.8256376
31/12/2021,31/12/2025,cpisa,ons,Q,-16,114.235758
31/03/2022,31/12/2025,cpisa,ons,Q,-15,116.3945983
30/06/2022,31/12/2025,cpisa,ons,Q,-14,120.6765049
30/09/2022,31/12/2025,cpisa,ons,Q,-13,123.0053528
31/12/2022,31/12/2025,cpisa,ons,Q,-12,126.5449305
31/03/2023,31/12/2025,cpisa,ons,Q,-11,128.3312295
30/06/2023,31/12/2025,cpisa,ons,Q,-10,130.7412977
30/09/2023,31/12/2025,cpisa,ons,Q,-9,131.242134
31/12/2023,31/12/2025,cpisa,ons,Q,-8,131.8719391
31/03/2024,31/12/2025,cpisa,ons,Q,-7,132.9374504
30/06/2024,31/12/2025,cpisa,ons,Q,-6,133.4113666
30/09/2024,31/12/2025,cpisa,ons,Q,-5,133.9109113
31/12/2024,31/12/2025,cpisa,ons,Q,-4,135.1478441
31/03/2025,31/12/2025,cpisa,ons,Q,-3,136.7060867
30/06/2025,31/12/2025,cpisa,ons,Q,-2,138.0405674
30/09/2025,31/12/2025,cpisa,ons,Q,-1,138.9718789
31/03/1990,30/09/2003,gdpkp,ons,Q,-54,165456
30/06/1990,30/09/2003,gdpkp,ons,Q,-53,166218
30/09/1990,30/09/2003,gdpkp,ons,Q,-52,164179
31/12/1990,30/09/2003,gdpkp,ons,Q,-51,163318
31/03/1991,30/09/2003,gdpkp,ons,Q,-50,163270
30/06/1991,30/09/2003,gdpkp,ons,Q,-49,162324
30/09/1991,30/09/2003,gdpkp,ons,Q,-48,162104
31/12/1991,30/09/2003,gdpkp,ons,Q,-47,162387
31/03/1992,30/09/2003,gdpkp,ons,Q,-46,162558
30/06/1992,30/09/2003,gdpkp,ons,Q,-45,162134
30/09/1992,30/09/2003,gdpkp,ons,Q,-44,163075
31/12/1992,30/09/2003,gdpkp,ons,Q,-43,163799
31/03/1993,30/09/2003,gdpkp,ons,Q,-42,164977
30/06/1993,30/09/2003,gdpkp,ons,Q,-41,165880
30/09/1993,30/09/2003,gdpkp,ons,Q,-40,167566
31/12/1993,30/09/2003,gdpkp,ons,Q,-39,169381
31/03/1994,30/09/2003,gdpkp,ons,Q,-38,171543
30/06/1994,30/09/2003,gdpkp,ons,Q,-37,173651
30/09/1994,30/09/2003,gdpkp,ons,Q,-36,176105
31/12/1994,30/09/2003,gdpkp,ons,Q,-35,177616
31/03/1995,30/09/2003,gdpkp,ons,Q,-34,178688
30/06/1995,30/09/2003,gdpkp,ons,Q,-33,179345
30/09/1995,30/09/2003,gdpkp,ons,Q,-32,179975
31/12/1995,30/09/2003,gdpkp,ons,Q,-31,181168
31/03/1996,30/09/2003,gdpkp,ons,Q,-30,183081
30/06/1996,30/09/2003,gdpkp,ons,Q,-29,183933
30/09/1996,30/09/2003,gdpkp,ons,Q,-28,184797
31/12/1996,30/09/2003,gdpkp,ons,Q,-27,186235
31/03/1997,30/09/2003,gdpkp,ons,Q,-26,188586
30/06/1997,30/09/2003,gdpkp,ons,Q,-25,190076
30/09/1997,30/09/2003,gdpkp,ons,Q,-24,191726
31/12/1997,30/09/2003,gdpkp,ons,Q,-23,193071
31/03/1998,30/09/2003,gdpkp,ons,Q,-22,194378
30/06/1998,30/09/2003,gdpkp,ons,Q,-21,195973
30/09/1998,30/09/2003,gdpkp,ons,Q,-20,197285
31/12/1998,30/09/2003,gdpkp,ons,Q,-19,198141
31/03/1999,30/09/2003,gdpkp,ons,Q,-18,198574
30/06/1999,30/09/2003,gdpkp,ons,Q,-17,199701
30/09/1999,30/09/2003,gdpkp,ons,Q,-16,201967
31/12/1999,30/09/2003,gdpkp,ons,Q,-15,204471
31/03/2000,30/09/2003,gdpkp,ons,Q,-14,205384
30/06/2000,30/09/2003,gdpkp,ons,Q,-13,206927
30/09/2000,30/09/2003,gdpkp,ons,Q,-12,208135
31/12/2000,30/09/2003,gdpkp,ons,Q,-11,209071
31/03/2001,30/09/2003,gdpkp,ons,Q,-10,210753
30/06/2001,30/09/2003,gdpkp,ons,Q,-9,211198
30/09/2001,30/09/2003,gdpkp,ons,Q,-8,212069
31/12/2001,30/09/2003,gdpkp,ons,Q,-7,213002
31/03/2002,30/09/2003,gdpkp,ons,Q,-6,213641
30/06/2002,30/09/2003,gdpkp,ons,Q,-5,214899
30/09/2002,30/09/2003,gdpkp,ons,Q,-4,216858
31/12/2002,30/09/2003,gdpkp,ons,Q,-3,217927
31/03/2003,30/09/2003,gdpkp,ons,Q,-2,218121
30/06/2003,30/09/2003,gdpkp,ons,Q,-1,219073.5203
31/03/1990,31/12/2003,gdpkp,ons,Q,-55,188321
30/06/1990,31/12/2003,gdpkp,ons,Q,-54,189318
30/09/1990,31/12/2003,gdpkp,ons,Q,-53,187058
31/12/1990,31/12/2003,gdpkp,ons,Q,-52,185977
31/03/1991,31/12/2003,gdpkp,ons,Q,-51,185875
30/06/1991,31/12/2003,gdpkp,ons,Q,-50,185253
30/09/1991,31/12/2003,gdpkp,ons,Q,-49,184538
31/12/1991,31/12/2003,gdpkp,ons,Q,-48,184741
31/03/1992,31/12/2003,gdpkp,ons,Q,-47,185208
30/06/1992,31/12/2003,gdpkp,ons,Q,-46,184568
30/09/1992,31/12/2003,gdpkp,ons,Q,-45,185615
31/12/1992,31/12/2003,gdpkp,ons,Q,-44,186469
31/03/1993,31/12/2003,gdpkp,ons,Q,-43,187536
30/06/1993,31/12/2003,gdpkp,ons,Q,-42,188569
30/09/1993,31/12/2003,gdpkp,ons,Q,-41,190394
31/12/1993,31/12/2003,gdpkp,ons,Q,-40,192644
31/03/1994,31/12/2003,gdpkp,ons,Q,-39,194808
30/06/1994,31/12/2003,gdpkp,ons,Q,-38,197533
30/09/1994,31/12/2003,gdpkp,ons,Q,-37,199449
31/12/1994,31/12/2003,gdpkp,ons,Q,-36,200927
31/03/1995,31/12/2003,gdpkp,ons,Q,-35,201652
30/06/1995,31/12/2003,gdpkp,ons,Q,-34,203350
30/09/1995,31/12/2003,gdpkp,ons,Q,-33,204282
31/12/1995,31/12/2003,gdpkp,ons,Q,-32,205950
31/03/1996,31/12/2003,gdpkp,ons,Q,-31,207343
30/06/1996,31/12/2003,gdpkp,ons,Q,-30,207914
30/09/1996,31/12/2003,gdpkp,ons,Q,-29,209761
31/12/1996,31/12/2003,gdpkp,ons,Q,-28,212140
31/03/1997,31/12/2003,gdpkp,ons,Q,-27,213382
30/06/1997,31/12/2003,gdpkp,ons,Q,-26,215593
30/09/1997,31/12/2003,gdpkp,ons,Q,-25,216460
31/12/1997,31/12/2003,gdpkp,ons,Q,-24,219275
31/03/1998,31/12/2003,gdpkp,ons,Q,-23,220584
30/06/1998,31/12/2003,gdpkp,ons,Q,-22,221598
30/09/1998,31/12/2003,gdpkp,ons,Q,-21,224047
31/12/1998,31/12/2003,gdpkp,ons,Q,-20,225455
31/03/1999,31/12/2003,gdpkp,ons,Q,-19,226585
30/06/1999,31/12/2003,gdpkp,ons,Q,-18,227382
30/09/1999,31/12/2003,gdpkp,ons,Q,-17,229864
31/12/1999,31/12/2003,gdpkp,ons,Q,-16,232808
31/03/2000,31/12/2003,gdpkp,ons,Q,-15,235554
30/06/2000,31/12/2003,gdpkp,ons,Q,-14,237160
30/09/2000,31/12/2003,gdpkp,ons,Q,-13,238914
31/12/2000,31/12/2003,gdpkp,ons,Q,-12,239637
31/03/2001,31/12/2003,gdpkp,ons,Q,-11,241581
30/06/2001,31/12/2003,gdpkp,ons,Q,-10,242459
30/09/2001,31/12/2003,gdpkp,ons,Q,-9,243218
31/12/2001,31/12/2003,gdpkp,ons,Q,-8,244307
31/03/2002,31/12/2003,gdpkp,ons,Q,-7,245060
30/06/2002,31/12/2003,gdpkp,ons,Q,-6,246211
30/09/2002,31/12/2003,gdpkp,ons,Q,-5,247901
31/12/2002,31/12/2003,gdpkp,ons,Q,-4,249166
31/03/2003,31/12/2003,gdpkp,ons,Q,-3,249574
30/06/2003,31/12/2003,gdpkp,ons,Q,-2,251086
30/09/2003,31/12/2003,gdpkp,ons,Q,-1,252560
31/03/1990,31/03/2004,gdpkp,ons,Q,-56,188321
30/06/1990,31/03/2004,gdpkp,ons,Q,-55,189318
30/09/1990,31/03/2004,gdpkp,ons,Q,-54,187058
31/12/1990,31/03/2004,gdpkp,ons,Q,-53,185977
31/03/1991,31/03/2004,gdpkp,ons,Q,-52,185875
30/06/1991,31/03/2004,gdpkp,ons,Q,-51,185253
30/09/1991,31/03/2004,gdpkp,ons,Q,-50,184538
31/12/1991,31/03/2004,gdpkp,ons,Q,-49,184741
31/03/1992,31/03/2004,gdpkp,ons,Q,-48,185208
30/06/1992,31/03/2004,gdpkp,ons,Q,-47,184568
30/09/1992,31/03/2004,gdpkp,ons,Q,-46,185615
31/12/1992,31/03/2004,gdpkp,ons,Q,-45,186469
31/03/1993,31/03/2004,gdpkp,ons,Q,-44,187536
30/06/1993,31/03/2004,gdpkp,ons,Q,-43,188569
30/09/1993,31/03/2004,gdpkp,ons,Q,-42,190394
31/12/1993,31/03/2004,gdpkp,ons,Q,-41,192644
31/03/1994,31/03/2004,gdpkp,ons,Q,-40,194808
30/06/1994,31/03/2004,gdpkp,ons,Q,-39,197533
30/09/1994,31/03/2004,gdpkp,ons,Q,-38,199449
31/12/1994,31/03/2004,gdpkp,ons,Q,-37,200927
31/03/1995,31/03/2004,gdpkp,ons,Q,-36,201652
30/06/1995,31/03/2004,gdpkp,ons,Q,-35,203350
30/09/1995,31/03/2004,gdpkp,ons,Q,-34,204282
31/12/1995,31/03/2004,gdpkp,ons,Q,-33,205950
31/03/1996,31/03/2004,gdpkp,ons,Q,-32,207343
30/06/1996,31/03/2004,gdpkp,ons,Q,-31,207914
30/09/1996,31/03/2004,gdpkp,ons,Q,-30,209761
31/12/1996,31/03/2004,gdpkp,ons,Q,-29,212140
31/03/1997,31/03/2004,gdpkp,ons,Q,-28,213382
30/06/1997,31/03/2004,gdpkp,ons,Q,-27,215593
30/09/1997,31/03/2004,gdpkp,ons,Q,-26,216460
31/12/1997,31/03/2004,gdpkp,ons,Q,-25,219275
31/03/1998,31/03/2004,gdpkp,ons,Q,-24,220584
30/06/1998,31/03/2004,gdpkp,ons,Q,-23,221598
30/09/1998,31/03/2004,gdpkp,ons,Q,-22,224047
31/12/1998,31/03/2004,gdpkp,ons,Q,-21,225455
31/03/1999,31/03/2004,gdpkp,ons,Q,-20,226585
30/06/1999,31/03/2004,gdpkp,ons,Q,-19,227382
30/09/1999,31/03/2004,gdpkp,ons,Q,-18,229864
31/12/1999,31/03/2004,gdpkp,ons,Q,-17,232808
31/03/2000,31/03/2004,gdpkp,ons,Q,-16,235554
30/06/2000,31/03/2004,gdpkp,ons,Q,-15,237160
30/09/2000,31/03/2004,gdpkp,ons,Q,-14,238914
31/12/2000,31/03/2004,gdpkp,ons,Q,-13,239637
31/03/2001,31/03/2004,gdpkp,ons,Q,-12,241581
30/06/2001,31/03/2004,gdpkp,ons,Q,-11,242459
30/09/2001,31/03/2004,gdpkp,ons,Q,-10,243218
31/12/2001,31/03/2004,gdpkp,ons,Q,-9,244307
31/03/2002,31/03/2004,gdpkp,ons,Q,-8,244888
30/06/2002,31/03/2004,gdpkp,ons,Q,-7,245962
30/09/2002,31/03/2004,gdpkp,ons,Q,-6,247916
31/12/2002,31/03/2004,gdpkp,ons,Q,-5,249166
31/03/2003,31/03/2004,gdpkp,ons,Q,-4,249603
30/06/2003,31/03/2004,gdpkp,ons,Q,-3,251065
30/09/2003,31/03/2004,gdpkp,ons,Q,-2,253104
31/12/2003,31/03/2004,gdpkp,ons,Q,-1,255361.6642
31/03/1990,30/06/2004,gdpkp,ons,Q,-57,188321
30/06/1990,30/06/2004,gdpkp,ons,Q,-56,189318
30/09/1990,30/06/2004,gdpkp,ons,Q,-55,187058
31/12/1990,30/06/2004,gdpkp,ons,Q,-54,185977
31/03/1991,30/06/2004,gdpkp,ons,Q,-53,185875
30/06/1991,30/06/2004,gdpkp,ons,Q,-52,185253
30/09/1991,30/06/2004,gdpkp,ons,Q,-51,184538
31/12/1991,30/06/2004,gdpkp,ons,Q,-50,184741
31/03/1992,30/06/2004,gdpkp,ons,Q,-49,185208
30/06/1992,30/06/2004,gdpkp,ons,Q,-48,184568
30/09/1992,30/06/2004,gdpkp,ons,Q,-47,185615
31/12/1992,30/06/2004,gdpkp,ons,Q,-46,186469
31/03/1993,30/06/2004,gdpkp,ons,Q,-45,187536
30/06/1993,30/06/2004,gdpkp,ons,Q,-44,188569
30/09/1993,30/06/2004,gdpkp,ons,Q,-43,190394
31/12/1993,30/06/2004,gdpkp,ons,Q,-42,192644
31/03/1994,30/06/2004,gdpkp,ons,Q,-41,194808
30/06/1994,30/06/2004,gdpkp,ons,Q,-40,197533
30/09/1994,30/06/2004,gdpkp,ons,Q,-39,199449
31/12/1994,30/06/2004,gdpkp,ons,Q,-38,200927
31/03/1995,30/06/2004,gdpkp,ons,Q,-37,201652
30/06/1995,30/06/2004,gdpkp,ons,Q,-36,203350
30/09/1995,30/06/2004,gdpkp,ons,Q,-35,204282
31/12/1995,30/06/2004,gdpkp,ons,Q,-34,205950
31/03/1996,30/06/2004,gdpkp,ons,Q,-33,207343
30/06/1996,30/06/2004,gdpkp,ons,Q,-32,207914
30/09/1996,30/06/2004,gdpkp,ons,Q,-31,209761
31/12/1996,30/06/2004,gdpkp,ons,Q,-30,212140
31/03/1997,30/06/2004,gdpkp,ons,Q,-29,213382
30/06/1997,30/06/2004,gdpkp,ons,Q,-28,215593
30/09/1997,30/06/2004,gdpkp,ons,Q,-27,216460
31/12/1997,30/06/2004,gdpkp,ons,Q,-26,219275
31/03/1998,30/06/2004,gdpkp,ons,Q,-25,220584
30/06/1998,30/06/2004,gdpkp,ons,Q,-24,221598
30/09/1998,30/06/2004,gdpkp,ons,Q,-23,224047
31/12/1998,30/06/2004,gdpkp,ons,Q,-22,225455
31/03/1999,30/06/2004,gdpkp,ons,Q,-21,226585
30/06/1999,30/06/2004,gdpkp,ons,Q,-20,227382
30/09/1999,30/06/2004,gdpkp,ons,Q,-19,229864
31/12/1999,30/06/2004,gdpkp,ons,Q,-18,232808
31/03/2000,30/06/2004,gdpkp,ons,Q,-17,235554
30/06/2000,30/06/2004,gdpkp,ons,Q,-16,237160
30/09/2000,30/06/2004,gdpkp,ons,Q,-15,238914
31/12/2000,30/06/2004,gdpkp,ons,Q,-14,239637
31/03/2001,30/06/2004,gdpkp,ons,Q,-13,241581
30/06/2001,30/06/2004,gdpkp,ons,Q,-12,242459
30/09/2001,30/06/2004,gdpkp,ons,Q,-11,243218
31/12/2001,30/06/2004,gdpkp,ons,Q,-10,244307
31/03/2002,30/06/2004,gdpkp,ons,Q,-9,244949
30/06/2002,30/06/2004,gdpkp,ons,Q,-8,245778
30/09/2002,30/06/2004,gdpkp,ons,Q,-7,247831
31/12/2002,30/06/2004,gdpkp,ons,Q,-6,248910
31/03/2003,30/06/2004,gdpkp,ons,Q,-5,249573
30/06/2003,30/06/2004,gdpkp,ons,Q,-4,251084
30/09/2003,30/06/2004,gdpkp,ons,Q,-3,253202
31/12/2003,30/06/2004,gdpkp,ons,Q,-2,255516
31/03/2004,30/06/2004,gdpkp,ons,Q,-1,257510
31/03/1990,30/09/2004,gdpkp,ons,Q,-58,187239.7525
30/06/1990,30/09/2004,gdpkp,ons,Q,-57,188595.7444
30/09/1990,30/09/2004,gdpkp,ons,Q,-56,186321.8326
31/12/1990,30/09/2004,gdpkp,ons,Q,-55,185322.3802
31/03/1991,30/09/2004,gdpkp,ons,Q,-54,185449.3859
30/06/1991,30/09/2004,gdpkp,ons,Q,-53,184203.5738
30/09/1991,30/09/2004,gdpkp,ons,Q,-52,184184.9471
31/12/1991,30/09/2004,gdpkp,ons,Q,-51,184516.2356
31/03/1992,30/09/2004,gdpkp,ons,Q,-50,185020.3
30/06/1992,30/09/2004,gdpkp,ons,Q,-49,184255.7828
30/09/1992,30/09/2004,gdpkp,ons,Q,-48,185065.4529
31/12/1992,30/09/2004,gdpkp,ons,Q,-47,185502.951
31/03/1993,30/09/2004,gdpkp,ons,Q,-46,186287.5116
30/06/1993,30/09/2004,gdpkp,ons,Q,-45,187591.3025
30/09/1993,30/09/2004,gdpkp,ons,Q,-44,189117.7026
31/12/1993,30/09/2004,gdpkp,ons,Q,-43,191420.2875
31/03/1994,30/09/2004,gdpkp,ons,Q,-42,194491.5502
30/06/1994,30/09/2004,gdpkp,ons,Q,-41,196785.9969
30/09/1994,30/09/2004,gdpkp,ons,Q,-40,199122.3666
31/12/1994,30/09/2004,gdpkp,ons,Q,-39,201023.1313
31/03/1995,30/09/2004,gdpkp,ons,Q,-38,201823.9329
30/06/1995,30/09/2004,gdpkp,ons,Q,-37,203051.96
30/09/1995,30/09/2004,gdpkp,ons,Q,-36,204485.218
31/12/1995,30/09/2004,gdpkp,ons,Q,-35,206624.5124
31/03/1996,30/09/2004,gdpkp,ons,Q,-34,207992.7025
30/06/1996,30/09/2004,gdpkp,ons,Q,-33,208457.1606
30/09/1996,30/09/2004,gdpkp,ons,Q,-32,210165.7131
31/12/1996,30/09/2004,gdpkp,ons,Q,-31,212560.5621
31/03/1997,30/09/2004,gdpkp,ons,Q,-30,213124.828
30/06/1997,30/09/2004,gdpkp,ons,Q,-29,216228.1649
30/09/1997,30/09/2004,gdpkp,ons,Q,-28,216918.6283
31/12/1997,30/09/2004,gdpkp,ons,Q,-27,220055.0539
31/03/1998,30/09/2004,gdpkp,ons,Q,-26,221616.0927
30/06/1998,30/09/2004,gdpkp,ons,Q,-25,222656.2691
30/09/1998,30/09/2004,gdpkp,ons,Q,-24,225342.3632
31/12/1998,30/09/2004,gdpkp,ons,Q,-23,226891.8025
31/03/1999,30/09/2004,gdpkp,ons,Q,-22,228589.2218
30/06/1999,30/09/2004,gdpkp,ons,Q,-21,230188.9822
30/09/1999,30/09/2004,gdpkp,ons,Q,-20,232790.5277
31/12/1999,30/09/2004,gdpkp,ons,Q,-19,236347.9307
31/03/2000,30/09/2004,gdpkp,ons,Q,-18,238751.1613
30/06/2000,30/09/2004,gdpkp,ons,Q,-17,241260.047
30/09/2000,30/09/2004,gdpkp,ons,Q,-16,243512.8957
31/12/2000,30/09/2004,gdpkp,ons,Q,-15,245228.3606
31/03/2001,30/09/2004,gdpkp,ons,Q,-14,246460.8081
30/06/2001,30/09/2004,gdpkp,ons,Q,-13,247913.9737
30/09/2001,30/09/2004,gdpkp,ons,Q,-12,249314.2853
31/12/2001,30/09/2004,gdpkp,ons,Q,-11,250619.9329
31/03/2002,30/09/2004,gdpkp,ons,Q,-10,251591.507
30/06/2002,30/09/2004,gdpkp,ons,Q,-9,253498.2979
30/09/2002,30/09/2004,gdpkp,ons,Q,-8,256260.5413
31/12/2002,30/09/2004,gdpkp,ons,Q,-7,256954.2438
31/03/2003,30/09/2004,gdpkp,ons,Q,-6,257876.4113
30/06/2003,30/09/2004,gdpkp,ons,Q,-5,260532.17
30/09/2003,30/09/2004,gdpkp,ons,Q,-4,262656.9305
31/12/2003,30/09/2004,gdpkp,ons,Q,-3,266115.7741
31/03/2004,30/09/2004,gdpkp,ons,Q,-2,267542.8669
30/06/2004,30/09/2004,gdpkp,ons,Q,-1,270047.02040000004
31/03/1990,31/12/2004,gdpkp,ons,Q,-59,191950
30/06/1990,31/12/2004,gdpkp,ons,Q,-58,192969
30/09/1990,31/12/2004,gdpkp,ons,Q,-57,190664
31/12/1990,31/12/2004,gdpkp,ons,Q,-56,189560
31/03/1991,31/12/2004,gdpkp,ons,Q,-55,189466
30/06/1991,31/12/2004,gdpkp,ons,Q,-54,188829
30/09/1991,31/12/2004,gdpkp,ons,Q,-53,188098
31/12/1991,31/12/2004,gdpkp,ons,Q,-52,188306
31/03/1992,31/12/2004,gdpkp,ons,Q,-51,188783
30/06/1992,31/12/2004,gdpkp,ons,Q,-50,188128
30/09/1992,31/12/2004,gdpkp,ons,Q,-49,189194
31/12/1992,31/12/2004,gdpkp,ons,Q,-48,190067
31/03/1993,31/12/2004,gdpkp,ons,Q,-47,191157
30/06/1993,31/12/2004,gdpkp,ons,Q,-46,192210
30/09/1993,31/12/2004,gdpkp,ons,Q,-45,194071
31/12/1993,31/12/2004,gdpkp,ons,Q,-44,196367
31/03/1994,31/12/2004,gdpkp,ons,Q,-43,198572
30/06/1994,31/12/2004,gdpkp,ons,Q,-42,201340
30/09/1994,31/12/2004,gdpkp,ons,Q,-41,203310
31/12/1994,31/12/2004,gdpkp,ons,Q,-40,204832
31/03/1995,31/12/2004,gdpkp,ons,Q,-39,205639
30/06/1995,31/12/2004,gdpkp,ons,Q,-38,207352
30/09/1995,31/12/2004,gdpkp,ons,Q,-37,208218
31/12/1995,31/12/2004,gdpkp,ons,Q,-36,209895
31/03/1996,31/12/2004,gdpkp,ons,Q,-35,211627
30/06/1996,31/12/2004,gdpkp,ons,Q,-34,212157
30/09/1996,31/12/2004,gdpkp,ons,Q,-33,214037
31/12/1996,31/12/2004,gdpkp,ons,Q,-32,216696
31/03/1997,31/12/2004,gdpkp,ons,Q,-31,217793
30/06/1997,31/12/2004,gdpkp,ons,Q,-30,220044
30/09/1997,31/12/2004,gdpkp,ons,Q,-29,220947
31/12/1997,31/12/2004,gdpkp,ons,Q,-28,223738
31/03/1998,31/12/2004,gdpkp,ons,Q,-27,224978
30/06/1998,31/12/2004,gdpkp,ons,Q,-26,226136
30/09/1998,31/12/2004,gdpkp,ons,Q,-25,228600
31/12/1998,31/12/2004,gdpkp,ons,Q,-24,230105
31/03/1999,31/12/2004,gdpkp,ons,Q,-23,231135
30/06/1999,31/12/2004,gdpkp,ons,Q,-22,232242
30/09/1999,31/12/2004,gdpkp,ons,Q,-21,234698
31/12/1999,31/12/2004,gdpkp,ons,Q,-20,237743
31/03/2000,31/12/2004,gdpkp,ons,Q,-19,240609
30/06/2000,31/12/2004,gdpkp,ons,Q,-18,242381
30/09/2000,31/12/2004,gdpkp,ons,Q,-17,244077
31/12/2000,31/12/2004,gdpkp,ons,Q,-16,244870
31/03/2001,31/12/2004,gdpkp,ons,Q,-15,246817
30/06/2001,31/12/2004,gdpkp,ons,Q,-14,248080
30/09/2001,31/12/2004,gdpkp,ons,Q,-13,249268
31/12/2001,31/12/2004,gdpkp,ons,Q,-12,250144
31/03/2002,31/12/2004,gdpkp,ons,Q,-11,250933
30/06/2002,31/12/2004,gdpkp,ons,Q,-10,251846
30/09/2002,31/12/2004,gdpkp,ons,Q,-9,254123
31/12/2002,31/12/2004,gdpkp,ons,Q,-8,254990
31/03/2003,31/12/2004,gdpkp,ons,Q,-7,255482
30/06/2003,31/12/2004,gdpkp,ons,Q,-6,257204
30/09/2003,31/12/2004,gdpkp,ons,Q,-5,259615
31/12/2003,31/12/2004,gdpkp,ons,Q,-4,262317
31/03/2004,31/12/2004,gdpkp,ons,Q,-3,264073
30/06/2004,31/12/2004,gdpkp,ons,Q,-2,266450
30/09/2004,31/12/2004,gdpkp,ons,Q,-1,267892
31/03/1990,31/03/2005,gdpkp,ons,Q,-60,191950
30/06/1990,31/03/2005,gdpkp,ons,Q,-59,192969
30/09/1990,31/03/2005,gdpkp,ons,Q,-58,190664
31/12/1990,31/03/2005,gdpkp,ons,Q,-57,189560
31/03/1991,31/03/2005,gdpkp,ons,Q,-56,189466
30/06/1991,31/03/2005,gdpkp,ons,Q,-55,188829
30/09/1991,31/03/2005,gdpkp,ons,Q,-54,188098
31/12/1991,31/03/2005,gdpkp,ons,Q,-53,188306
31/03/1992,31/03/2005,gdpkp,ons,Q,-52,188783
30/06/1992,31/03/2005,gdpkp,ons,Q,-51,188128
30/09/1992,31/03/2005,gdpkp,ons,Q,-50,189194
31/12/1992,31/03/2005,gdpkp,ons,Q,-49,190067
31/03/1993,31/03/2005,gdpkp,ons,Q,-48,191157
30/06/1993,31/03/2005,gdpkp,ons,Q,-47,192210
30/09/1993,31/03/2005,gdpkp,ons,Q,-46,194071
31/12/1993,31/03/2005,gdpkp,ons,Q,-45,196367
31/03/1994,31/03/2005,gdpkp,ons,Q,-44,198572
30/06/1994,31/03/2005,gdpkp,ons,Q,-43,201340
30/09/1994,31/03/2005,gdpkp,ons,Q,-42,203310
31/12/1994,31/03/2005,gdpkp,ons,Q,-41,204832
31/03/1995,31/03/2005,gdpkp,ons,Q,-40,205639
30/06/1995,31/03/2005,gdpkp,ons,Q,-39,207352
30/09/1995,31/03/2005,gdpkp,ons,Q,-38,208218
31/12/1995,31/03/2005,gdpkp,ons,Q,-37,209895
31/03/1996,31/03/2005,gdpkp,ons,Q,-36,211627
30/06/1996,31/03/2005,gdpkp,ons,Q,-35,212157
30/09/1996,31/03/2005,gdpkp,ons,Q,-34,214037
31/12/1996,31/03/2005,gdpkp,ons,Q,-33,216696
31/03/1997,31/03/2005,gdpkp,ons,Q,-32,217793
30/06/1997,31/03/2005,gdpkp,ons,Q,-31,220044
30/09/1997,31/03/2005,gdpkp,ons,Q,-30,220947
31/12/1997,31/03/2005,gdpkp,ons,Q,-29,223738
31/03/1998,31/03/2005,gdpkp,ons,Q,-28,224978
30/06/1998,31/03/2005,gdpkp,ons,Q,-27,226136
30/09/1998,31/03/2005,gdpkp,ons,Q,-26,228600
31/12/1998,31/03/2005,gdpkp,ons,Q,-25,230105
31/03/1999,31/03/2005,gdpkp,ons,Q,-24,231135
30/06/1999,31/03/2005,gdpkp,ons,Q,-23,232242
30/09/1999,31/03/2005,gdpkp,ons,Q,-22,234698
31/12/1999,31/03/2005,gdpkp,ons,Q,-21,237743
31/03/2000,31/03/2005,gdpkp,ons,Q,-20,240609
30/06/2000,31/03/2005,gdpkp,ons,Q,-19,242381
30/09/2000,31/03/2005,gdpkp,ons,Q,-18,244077
31/12/2000,31/03/2005,gdpkp,ons,Q,-17,244870
31/03/2001,31/03/2005,gdpkp,ons,Q,-16,246817
30/06/2001,31/03/2005,gdpkp,ons,Q,-15,248080
30/09/2001,31/03/2005,gdpkp,ons,Q,-14,249268
31/12/2001,31/03/2005,gdpkp,ons,Q,-13,250144
31/03/2002,31/03/2005,gdpkp,ons,Q,-12,250933
30/06/2002,31/03/2005,gdpkp,ons,Q,-11,251846
30/09/2002,31/03/2005,gdpkp,ons,Q,-10,254123
31/12/2002,31/03/2005,gdpkp,ons,Q,-9,254990
31/03/2003,31/03/2005,gdpkp,ons,Q,-8,256073
30/06/2003,31/03/2005,gdpkp,ons,Q,-7,257023
30/09/2003,31/03/2005,gdpkp,ons,Q,-6,259285
